Timestamp,VAV1902_RT_TL,ITBQ10_GRID_FK_B3_RT_POLL_TL,ITBQ10_GRID_FH_B3_RT_POLL_TL
2024-03-28 22:09:00,,22.2239056,20.8633728
2024-03-28 22:12:00,21.8826637,,
2024-03-28 22:14:00,,22.1710262,20.8633728
2024-03-28 22:17:00,21.8826637,,
2024-03-28 22:19:00,,22.1517982,20.8633728
2024-03-28 22:22:00,21.8826637,,
2024-03-28 22:24:00,,22.1644821,20.8633728
2024-03-28 22:27:00,21.8826637,,
2024-03-28 22:29:00,,22.1710262,20.8633728
2024-03-28 22:32:00,21.8826637,,
2024-03-28 22:34:00,,22.1754856,20.8789463
2024-03-28 22:37:00,21.8826637,,
2024-03-28 22:39:00,,22.1758327,20.8826008
2024-03-28 22:42:00,21.8826637,,
2024-03-28 22:44:00,,22.1635265,20.9595146
2024-03-28 22:47:00,21.8826637,,
2024-03-28 22:49:00,,22.1517982,20.9595146
2024-03-28 22:52:00,21.8826637,,
2024-03-28 22:54:00,,22.1517982,20.9595146
2024-03-28 22:57:00,21.8634357,,
2024-03-28 22:59:00,,22.1517982,20.9595146
2024-03-28 23:02:00,21.8105564,,
2024-03-28 23:04:00,,22.1517982,20.886446
2024-03-28 23:07:00,21.8157101,,
2024-03-28 23:09:00,,22.1364155,20.8633728
2024-03-28 23:12:00,21.7865219,,
2024-03-28 23:14:00,,22.0806522,20.8585663
2024-03-28 23:17:00,21.7865219,,
2024-03-28 23:19:00,,22.0738831,20.8153
2024-03-28 23:22:00,21.7865219,,
2024-03-28 23:24:00,,22.0556564,20.8405285
2024-03-28 23:27:00,21.7865219,,
2024-03-28 23:29:00,,22.0796909,20.767231
2024-03-28 23:32:00,21.7865219,,
2024-03-28 23:34:00,,22.1329117,20.8547211
2024-03-28 23:37:00,21.8105564,,
2024-03-28 23:39:00,,22.0796909,20.7720375
2024-03-28 23:42:00,21.8345909,,
2024-03-28 23:44:00,,22.0710392,20.767231
2024-03-28 23:47:00,21.8057499,,
2024-03-28 23:49:00,,22.0883427,20.796072
2024-03-28 23:52:00,21.7865219,,
2024-03-28 23:54:00,,22.0556564,20.7826138
2024-03-28 23:57:00,21.7865219,,
2024-03-28 23:59:00,,22.0556564,20.767231
2024-03-29 00:02:00,21.8105564,,
2024-03-29 00:04:00,,22.0556564,20.7720375
2024-03-29 00:07:00,21.7865219,,
2024-03-29 00:09:00,,22.0655022,20.788147
2024-03-29 00:12:00,21.7865219,,
2024-03-29 00:14:00,,22.1037254,20.7789593
2024-03-29 00:17:00,21.7865219,,
2024-03-29 00:19:00,,22.0556564,20.767231
2024-03-29 00:22:00,21.7865219,,
2024-03-29 00:24:00,,22.060463,20.767231
2024-03-29 00:27:00,21.7865219,,
2024-03-29 00:29:00,,22.0556564,20.767231
2024-03-29 00:32:00,21.7865219,,
2024-03-29 00:34:00,,22.060463,20.767231
2024-03-29 00:37:00,21.7865219,,
2024-03-29 00:39:00,,22.060463,20.767231
2024-03-29 00:42:00,21.7865219,,
2024-03-29 00:44:00,,22.0787296,20.767231
2024-03-29 00:47:00,21.7865219,,
2024-03-29 00:49:00,,22.0556564,20.767231
2024-03-29 00:52:00,21.7865219,,
2024-03-29 00:54:00,,22.0556564,20.767231
2024-03-29 00:57:00,21.7865219,,
2024-03-29 00:59:00,,22.0556564,20.767231
2024-03-29 01:02:00,21.7865219,,
2024-03-29 01:04:00,,22.0508499,20.767231
2024-03-29 01:07:00,21.7384491,,
2024-03-29 01:09:00,,22.0402737,20.767231
2024-03-29 01:12:00,21.7384491,,
2024-03-29 01:14:00,,22.0556564,20.767231
2024-03-29 01:17:00,21.7193985,,
2024-03-29 01:19:00,,22.0556564,20.767231
2024-03-29 01:22:00,21.7192211,,
2024-03-29 01:24:00,,22.0364285,20.767231
2024-03-29 01:27:00,21.6990318,,
2024-03-29 01:29:00,,22.0316219,20.767231
2024-03-29 01:32:00,21.6903801,,
2024-03-29 01:34:00,,22.012392,20.767231
2024-03-29 01:37:00,21.6903801,,
2024-03-29 01:39:00,,21.9835491,20.767231
2024-03-29 01:42:00,21.6903801,,
2024-03-29 01:44:00,,21.9643211,20.757616
2024-03-29 01:47:00,21.6903801,,
2024-03-29 01:49:00,,21.9720116,20.767231
2024-03-29 01:52:00,21.6903801,,
2024-03-29 01:54:00,,21.9595146,20.767231
2024-03-29 01:57:00,21.6903801,,
2024-03-29 01:59:00,,21.9693604,20.7555637
2024-03-29 02:02:00,21.7144146,,
2024-03-29 02:04:00,,21.9708157,20.748003
2024-03-29 02:07:00,21.7624874,,
2024-03-29 02:09:00,,21.9595146,20.7191582
2024-03-29 02:12:00,21.7624874,,
2024-03-29 02:14:00,,21.9595146,20.7431965
2024-03-29 02:17:00,21.7615242,,
2024-03-29 02:19:00,,21.9595146,20.7251205
2024-03-29 02:22:00,21.7384491,,
2024-03-29 02:24:00,,21.9595146,20.6999302
2024-03-29 02:27:00,21.7471027,,
2024-03-29 02:29:00,,21.9595146,20.6710892
2024-03-29 02:32:00,21.7479515,,
2024-03-29 02:34:00,,21.9595146,20.6710892
2024-03-29 02:37:00,21.7384491,,
2024-03-29 02:39:00,,21.9595146,20.6710892
2024-03-29 02:42:00,21.7442188,,
2024-03-29 02:44:00,,21.9595146,20.6797409
2024-03-29 02:47:00,21.7531071,,
2024-03-29 02:49:00,,21.9595146,20.6864719
2024-03-29 02:52:00,21.7624874,,
2024-03-29 02:54:00,,21.9595146,20.6710892
2024-03-29 02:57:00,21.7624874,,
2024-03-29 02:59:00,,21.9595146,20.6710892
2024-03-29 03:02:00,21.7384491,,
2024-03-29 03:04:00,,21.9595146,20.6710892
2024-03-29 03:07:00,21.7144146,,
2024-03-29 03:09:00,,21.9595146,20.6710892
2024-03-29 03:12:00,21.7288361,,
2024-03-29 03:14:00,,21.9595146,20.6710892
2024-03-29 03:17:00,21.7624874,,
2024-03-29 03:19:00,,21.9595146,20.6710892
2024-03-29 03:22:00,21.7192211,,
2024-03-29 03:24:00,,21.9402866,20.6710892
2024-03-29 03:27:00,21.7276821,,
2024-03-29 03:29:00,,21.9595146,20.6710892
2024-03-29 03:32:00,21.7374897,,
2024-03-29 03:34:00,,21.9595146,20.6710892
2024-03-29 03:37:00,21.7477207,,
2024-03-29 03:39:00,,21.9595146,20.6710892
2024-03-29 03:42:00,21.7509422,,
2024-03-29 03:44:00,,21.9595146,20.6710892
2024-03-29 03:47:00,21.7567253,,
2024-03-29 03:49:00,,21.9595146,20.6710892
2024-03-29 03:52:00,21.7429237,,
2024-03-29 03:54:00,,21.9595146,20.6710892
2024-03-29 03:57:00,21.7384491,,
2024-03-29 03:59:00,,21.9595146,20.6710892
2024-03-29 04:02:00,21.7245617,,
2024-03-29 04:04:00,,22.0075836,20.6710892
2024-03-29 04:07:00,21.7384491,,
2024-03-29 04:09:00,,21.9883556,20.6710892
2024-03-29 04:12:00,21.7432575,,
2024-03-29 04:14:00,,21.9595146,20.6710892
2024-03-29 04:17:00,21.7384491,,
2024-03-29 04:19:00,,21.9688969,20.6710892
2024-03-29 04:22:00,21.7624874,,
2024-03-29 04:24:00,,21.9595146,20.6710892
2024-03-29 04:27:00,21.7865219,,
2024-03-29 04:29:00,,21.9595146,20.6710892
2024-03-29 04:32:00,21.7865219,,
2024-03-29 04:34:00,,21.9595146,20.6710892
2024-03-29 04:37:00,21.7865219,,
2024-03-29 04:39:00,,21.9887409,20.6710892
2024-03-29 04:42:00,21.8105564,,
2024-03-29 04:44:00,,21.9787426,20.6710892
2024-03-29 04:47:00,21.8192081,,
2024-03-29 04:49:00,,21.9595146,20.6710892
2024-03-29 04:52:00,21.8249779,,
2024-03-29 04:54:00,,21.9595146,20.6710892
2024-03-29 04:57:00,21.8249779,,
2024-03-29 04:59:00,,21.9595146,20.6096764
2024-03-29 05:02:00,21.8345909,,
2024-03-29 05:04:00,,21.9595146,20.6710892
2024-03-29 05:07:00,21.8586292,,
2024-03-29 05:09:00,,21.9595146,20.6710892
2024-03-29 05:12:00,21.8586292,,
2024-03-29 05:14:00,,21.9595146,20.6710892
2024-03-29 05:17:00,21.8709412,,
2024-03-29 05:19:00,,22.0316219,20.6710892
2024-03-29 05:22:00,21.8709393,,
2024-03-29 05:24:00,,22.0556564,20.6710892
2024-03-29 05:27:00,21.8826637,,
2024-03-29 05:29:00,,22.0556564,20.6710892
2024-03-29 05:32:00,21.8826637,,
2024-03-29 05:34:00,,22.0316219,20.6710892
2024-03-29 05:37:00,21.8826637,,
2024-03-29 05:39:00,,22.0556564,20.6710892
2024-03-29 05:42:00,21.8826637,,
2024-03-29 05:44:00,,22.0556564,20.6710892
2024-03-29 05:47:00,21.8826637,,
2024-03-29 05:49:00,,22.0556564,20.6710892
2024-03-29 05:52:00,21.8826637,,
2024-03-29 05:54:00,,22.0410042,20.6710892
2024-03-29 05:57:00,21.8826637,,
2024-03-29 05:59:00,,21.9595146,20.6710892
2024-03-29 06:02:00,21.8826637,,
2024-03-29 06:04:00,,21.9595146,20.6864719
2024-03-29 06:07:00,21.8826637,,
2024-03-29 06:09:00,,22.0035477,20.767231
2024-03-29 06:12:00,21.9051208,,
2024-03-29 06:14:00,,22.0382309,20.767231
2024-03-29 06:17:00,21.922081,,
2024-03-29 06:19:00,,22.0316219,20.767231
2024-03-29 06:22:00,21.9307327,,
2024-03-29 06:24:00,,22.0508499,20.767231
2024-03-29 06:27:00,21.9788055,,
2024-03-29 06:29:00,,22.0556564,20.767231
2024-03-29 06:32:00,21.9788055,,
2024-03-29 06:34:00,,22.0796909,20.767231
2024-03-29 06:37:00,21.9788055,,
2024-03-29 06:39:00,,22.0556564,20.767231
2024-03-29 06:42:00,21.9788055,,
2024-03-29 06:44:00,,22.0556564,20.767231
2024-03-29 06:47:00,21.9788055,,
2024-03-29 06:49:00,,22.0452576,20.767231
2024-03-29 06:52:00,21.9788055,,
2024-03-29 06:54:00,,22.0316219,20.767231
2024-03-29 06:57:00,21.9788055,,
2024-03-29 06:59:00,,22.0364285,20.767231
2024-03-29 07:02:00,21.9788055,,
2024-03-29 07:04:00,,22.0508499,20.767231
2024-03-29 07:07:00,21.9788055,,
2024-03-29 07:09:00,,22.0556564,20.767231
2024-03-29 07:12:00,21.9788055,,
2024-03-29 07:14:00,,22.0458107,20.767231
2024-03-29 07:17:00,22.0268745,,
2024-03-29 07:19:00,,22.0556564,20.767231
2024-03-29 07:22:00,22.0283451,,
2024-03-29 07:24:00,,22.0556564,20.767231
2024-03-29 07:27:00,22.0509129,,
2024-03-29 07:29:00,,22.0556564,20.767231
2024-03-29 07:32:00,22.0749474,,
2024-03-29 07:34:00,,22.0556564,20.7795372
2024-03-29 07:37:00,22.0749474,,
2024-03-29 07:39:00,,22.0556564,20.7912655
2024-03-29 07:42:00,22.0749474,,
2024-03-29 07:44:00,,22.0556564,20.767231
2024-03-29 07:47:00,22.0749474,,
2024-03-29 07:49:00,,22.0556564,20.767231
2024-03-29 07:52:00,22.0749474,,
2024-03-29 07:54:00,,22.0556564,20.767231
2024-03-29 07:57:00,22.0749474,,
2024-03-29 07:59:00,,22.0556564,20.767231
2024-03-29 08:02:00,22.0749474,,
2024-03-29 08:04:00,,22.0921898,20.767231
2024-03-29 08:07:00,22.0749474,,
2024-03-29 08:09:00,,22.0796909,20.8393383
2024-03-29 08:12:00,22.0749474,,
2024-03-29 08:14:00,,22.1517982,20.8633728
2024-03-29 08:17:00,22.1389427,,
2024-03-29 08:19:00,,22.1517982,20.8633728
2024-03-29 08:22:00,22.1470547,,
2024-03-29 08:24:00,,22.1517982,20.8826008
2024-03-29 08:27:00,22.1710892,,
2024-03-29 08:29:00,,22.1517982,20.9354801
2024-03-29 08:32:00,22.1710892,,
2024-03-29 08:34:00,,22.1517982,20.9595146
2024-03-29 08:37:00,22.1710892,,
2024-03-29 08:39:00,,22.1748714,20.9595146
2024-03-29 08:42:00,22.1710892,,
2024-03-29 08:44:00,,22.187561,20.9595146
2024-03-29 08:47:00,22.2030277,,
2024-03-29 08:49:00,,22.1806393,20.9595146
2024-03-29 08:52:00,22.257616,,
2024-03-29 08:54:00,,22.1998672,20.9595146
2024-03-29 08:57:00,22.2624245,,
2024-03-29 08:59:00,,22.1998672,20.9595146
2024-03-29 09:02:00,22.267231,,
2024-03-29 09:04:00,,22.1950607,20.9595146
2024-03-29 09:07:00,22.2624245,,
2024-03-29 09:09:00,,22.2239056,20.9595146
2024-03-29 09:12:00,22.2143517,,
2024-03-29 09:14:00,,22.2167892,20.9595146
2024-03-29 09:17:00,22.1951237,,
2024-03-29 09:19:00,,22.1808758,20.9595146
2024-03-29 09:22:00,22.1886253,,
2024-03-29 09:24:00,,22.2287121,20.9595146
2024-03-29 09:27:00,22.267231,,
2024-03-29 09:29:00,,22.267168,20.9595146
2024-03-29 09:32:00,22.267231,,
2024-03-29 09:34:00,,22.5171375,21.0075836
2024-03-29 09:37:00,22.2720375,,
2024-03-29 09:39:00,,22.5363655,20.9595146
2024-03-29 09:42:00,22.0701408,,
2024-03-29 09:44:00,,22.7286491,20.7249279
2024-03-29 09:47:00,21.973999,,
2024-03-29 09:49:00,,22.3440819,20.5364895
2024-03-29 09:52:00,21.9115047,,
2024-03-29 09:54:00,,22.1939392,20.3986607
2024-03-29 09:57:00,21.8233624,,
2024-03-29 09:59:00,,22.0014191,20.3826637
2024-03-29 10:02:00,21.7865219,,
2024-03-29 10:04:00,,22.0316219,20.2865219
2024-03-29 10:07:00,21.7865219,,
2024-03-29 10:09:00,,22.0508499,20.2865219
2024-03-29 10:12:00,21.7865219,,
2024-03-29 10:14:00,,22.0460415,20.2865219
2024-03-29 10:17:00,21.7865219,,
2024-03-29 10:19:00,,22.0556564,20.2865219
2024-03-29 10:22:00,21.757679,,
2024-03-29 10:24:00,,22.0364285,20.1903801
2024-03-29 10:27:00,21.7865219,,
2024-03-29 10:29:00,,22.0268135,20.2865219
2024-03-29 10:32:00,21.7865219,,
2024-03-29 10:34:00,,21.9955902,20.2624874
2024-03-29 10:37:00,21.748064,,
2024-03-29 10:39:00,,21.9595146,20.1903801
2024-03-29 10:42:00,21.6903801,,
2024-03-29 10:44:00,,21.9547081,20.257679
2024-03-29 10:47:00,21.7624874,,
2024-03-29 10:49:00,,21.9595146,20.2865219
2024-03-29 10:52:00,21.8826637,,
2024-03-29 10:54:00,,22.0556564,20.4788055
2024-03-29 10:57:00,21.9941883,,
2024-03-29 10:59:00,,22.1517982,20.6710892
2024-03-29 11:02:00,22.1245956,,
2024-03-29 11:04:00,,22.2337532,20.767231
2024-03-29 11:07:00,22.1710892,,
2024-03-29 11:09:00,,22.2479401,20.84799
2024-03-29 11:12:00,22.2303905,,
2024-03-29 11:14:00,,22.3014889,20.8633728
2024-03-29 11:17:00,22.267231,,
2024-03-29 11:19:00,,22.3286991,20.9066353
2024-03-29 11:22:00,22.267231,,
2024-03-29 11:24:00,,22.3440819,20.9595146
2024-03-29 11:27:00,22.267231,,
2024-03-29 11:29:00,,22.3440819,20.9595146
2024-03-29 11:32:00,22.2912655,,
2024-03-29 11:34:00,,22.3440819,20.9595146
2024-03-29 11:37:00,22.3276081,,
2024-03-29 11:39:00,,22.3681164,20.9835491
2024-03-29 11:42:00,22.3633728,,
2024-03-29 11:44:00,,22.3536949,21.0508499
2024-03-29 11:47:00,22.3633728,,
2024-03-29 11:49:00,,22.3832645,21.0556564
2024-03-29 11:52:00,22.3681793,,
2024-03-29 11:54:00,,22.3931141,21.0556564
2024-03-29 11:57:00,22.4066353,,
2024-03-29 11:59:00,,22.4229164,21.0556564
2024-03-29 12:02:00,22.4595146,,
2024-03-29 12:04:00,,22.4402237,21.0556564
2024-03-29 12:07:00,22.4595146,,
2024-03-29 12:09:00,,22.4402237,21.0844975
2024-03-29 12:12:00,22.4595146,,
2024-03-29 12:14:00,,22.4402237,21.1037254
2024-03-29 12:17:00,22.4595146,,
2024-03-29 12:19:00,,22.4402237,21.1517982
2024-03-29 12:22:00,22.4595146,,
2024-03-29 12:24:00,,22.4402237,21.1517982
2024-03-29 12:27:00,22.4595146,,
2024-03-29 12:29:00,,22.4402237,21.1517982
2024-03-29 12:32:00,22.4498997,,
2024-03-29 12:34:00,,22.4402237,21.0748844
2024-03-29 12:37:00,22.3681793,,
2024-03-29 12:39:00,,22.3969593,21.1517982
2024-03-29 12:42:00,22.3633728,,
2024-03-29 12:44:00,,22.4161892,21.1517982
2024-03-29 12:47:00,22.3633728,,
2024-03-29 12:49:00,,22.4263763,21.1517982
2024-03-29 12:52:00,22.3441448,,
2024-03-29 12:54:00,,22.4008045,21.1037254
2024-03-29 12:57:00,22.3393383,,
2024-03-29 12:59:00,,22.4209957,21.1277637
2024-03-29 13:02:00,22.3535271,,
2024-03-29 13:04:00,,22.4402237,21.1517982
2024-03-29 13:07:00,22.3633728,,
2024-03-29 13:09:00,,22.4402237,21.1517982
2024-03-29 13:12:00,22.3633728,,
2024-03-29 13:14:00,,22.4402237,21.1517982
2024-03-29 13:17:00,22.3733711,,
2024-03-29 13:19:00,,22.4402237,21.1517982
2024-03-29 13:22:00,22.3633728,,
2024-03-29 13:24:00,,22.4402237,21.1517982
2024-03-29 13:27:00,22.3633728,,
2024-03-29 13:29:00,,22.4450302,21.1285496
2024-03-29 13:32:00,22.4229813,,
2024-03-29 13:34:00,,22.4729099,21.1517982
2024-03-29 13:37:00,22.5162373,,
2024-03-29 13:39:00,,22.4931011,21.1517982
2024-03-29 13:42:00,22.5075836,,
2024-03-29 13:44:00,,22.4402237,21.1517982
2024-03-29 13:47:00,22.5316219,,
2024-03-29 13:49:00,,22.4402237,21.1517982
2024-03-29 13:52:00,22.6037254,,
2024-03-29 13:54:00,,22.5363655,21.2479401
2024-03-29 13:57:00,22.7527466,,
2024-03-29 13:59:00,,22.5363655,21.2479401
2024-03-29 14:02:00,22.8440819,,
2024-03-29 14:04:00,,22.6084728,21.2479401
2024-03-29 14:07:00,22.8931141,,
2024-03-29 14:09:00,,22.6325073,21.2479401
2024-03-29 14:12:00,22.8786621,,
2024-03-29 14:14:00,,22.6084728,21.2114067
2024-03-29 14:17:00,22.8164997,,
2024-03-29 14:19:00,,22.5363655,21.1677952
2024-03-29 14:22:00,22.7479401,,
2024-03-29 14:24:00,,22.5363655,21.1517982
2024-03-29 14:27:00,22.8856525,,
2024-03-29 14:29:00,,22.6325073,21.1566048
2024-03-29 14:32:00,22.9882927,,
2024-03-29 14:34:00,,22.6485043,21.2479401
2024-03-29 14:37:00,23.0502644,,
2024-03-29 14:39:00,,22.7286491,21.2710133
2024-03-29 14:42:00,23.1325073,,
2024-03-29 14:44:00,,22.7574902,21.3440819
2024-03-29 14:47:00,23.2286491,,
2024-03-29 14:49:00,,22.8007565,21.4402237
2024-03-29 14:52:00,23.305563,,
2024-03-29 14:54:00,,22.8007565,21.4402237
2024-03-29 14:57:00,23.324791,,
2024-03-29 14:59:00,,22.7653675,21.4402237
2024-03-29 15:02:00,23.3968983,,
2024-03-29 15:04:00,,22.8199844,21.4402237
2024-03-29 15:07:00,23.4017048,,
2024-03-29 15:09:00,,22.824791,21.4402237
2024-03-29 15:12:00,23.4401608,,
2024-03-29 15:14:00,,22.824791,21.4402237
2024-03-29 15:17:00,23.5170746,,
2024-03-29 15:19:00,,22.824791,21.5363655
2024-03-29 15:22:00,23.5170746,,
2024-03-29 15:24:00,,22.8401737,21.5363655
2024-03-29 15:27:00,23.6132164,,
2024-03-29 15:29:00,,22.8457108,21.531559
2024-03-29 15:32:00,23.6901302,,
2024-03-29 15:34:00,,22.9209328,21.5363655
2024-03-29 15:37:00,23.7093582,,
2024-03-29 15:39:00,,22.9449673,21.5604
2024-03-29 15:42:00,23.7093582,,
2024-03-29 15:44:00,,22.9449673,21.6325073
2024-03-29 15:47:00,23.7093582,,
2024-03-29 15:49:00,,22.9209328,21.6325073
2024-03-29 15:52:00,23.7814655,,
2024-03-29 15:54:00,,22.9209328,21.6325073
2024-03-29 15:57:00,23.9016418,,
2024-03-29 15:59:00,,22.9401608,21.6325073
2024-03-29 16:02:00,23.9977837,,
2024-03-29 16:04:00,,22.9401608,21.6325073
2024-03-29 16:07:00,23.9977837,,
2024-03-29 16:09:00,,22.9680424,21.6421204
2024-03-29 16:12:00,23.9977837,,
2024-03-29 16:14:00,,23.0122681,21.6411591
2024-03-29 16:17:00,23.6132164,,
2024-03-29 16:19:00,,22.7767181,21.3911915
2024-03-29 16:22:00,23.4449673,,
2024-03-29 16:24:00,,22.6325073,21.2479401
2024-03-29 16:27:00,23.3968983,,
2024-03-29 16:29:00,,22.5363655,21.0655022
2024-03-29 16:32:00,23.4061661,,
2024-03-29 16:34:00,,22.5363655,21.0556564
2024-03-29 16:37:00,23.3488255,,
2024-03-29 16:39:00,,22.5171375,21.0556564
2024-03-29 16:42:00,23.3663616,,
2024-03-29 16:44:00,,22.5363655,21.0556564
2024-03-29 16:47:00,23.2997932,,
2024-03-29 16:49:00,,22.4450302,20.9595146
2024-03-29 16:52:00,23.3199844,,
2024-03-29 16:54:00,,22.506752,20.9595146
2024-03-29 16:57:00,23.3341942,,
2024-03-29 16:59:00,,22.5363655,20.8633728
2024-03-29 17:02:00,23.2838249,,
2024-03-29 17:04:00,,22.5113678,20.8633728
2024-03-29 17:07:00,23.435215,,
2024-03-29 17:09:00,,22.4882927,20.8633728
2024-03-29 17:12:00,23.2286491,,
2024-03-29 17:14:00,,22.512331,20.8633728
2024-03-29 17:17:00,23.324791,,
2024-03-29 17:19:00,,22.4402237,20.8104935
2024-03-29 17:22:00,23.2286491,,
2024-03-29 17:24:00,,22.3681164,20.786459
2024-03-29 17:27:00,23.324791,,
2024-03-29 17:29:00,,22.4402237,20.8633728
2024-03-29 17:32:00,23.37286,,
2024-03-29 17:34:00,,22.4161892,20.786459
2024-03-29 17:37:00,23.324791,,
2024-03-29 17:39:00,,22.4402237,20.8441448
2024-03-29 17:42:00,23.4209328,,
2024-03-29 17:44:00,,22.3681164,20.767231
2024-03-29 17:47:00,23.3364468,,
2024-03-29 17:49:00,,22.4307728,20.6710892
2024-03-29 17:52:00,23.3778992,,
2024-03-29 17:54:00,,22.4402237,20.767231
2024-03-29 17:57:00,23.37286,,
2024-03-29 17:59:00,,22.3633099,20.767231
2024-03-29 18:02:00,23.2286491,,
2024-03-29 18:04:00,,22.3440819,20.6710892
2024-03-29 18:07:00,23.1704369,,
2024-03-29 18:09:00,,22.3440819,20.6710892
2024-03-29 18:12:00,23.1478901,,
2024-03-29 18:14:00,,22.3440819,20.5749474
2024-03-29 18:17:00,23.2286491,,
2024-03-29 18:19:00,,22.3200474,20.6710892
2024-03-29 18:22:00,23.6132164,,
2024-03-29 18:24:00,,22.4354172,20.9595146
2024-03-29 18:27:00,23.8055,,
2024-03-29 18:29:00,,22.6325073,21.1517982
2024-03-29 18:32:00,23.8884125,,
2024-03-29 18:34:00,,22.7286491,21.2479401
2024-03-29 18:37:00,23.8824139,,
2024-03-29 18:39:00,,22.7286491,21.3440819
2024-03-29 18:42:00,23.7724209,,
2024-03-29 18:44:00,,22.7669258,21.3440819
2024-03-29 18:47:00,23.9497108,,
2024-03-29 18:49:00,,22.7286491,21.3200474
2024-03-29 18:52:00,23.8824139,,
2024-03-29 18:54:00,,22.7286491,21.2479401
2024-03-29 18:57:00,23.9977837,,
2024-03-29 18:59:00,,22.7286491,21.2479401
2024-03-29 19:02:00,23.9016418,,
2024-03-29 19:04:00,,22.7286491,21.2479401
2024-03-29 19:07:00,23.9016418,,
2024-03-29 19:09:00,,22.7286491,21.2479401
2024-03-29 19:12:00,23.8154984,,
2024-03-29 19:14:00,,22.7199974,21.2431335
2024-03-29 19:17:00,23.8776073,,
2024-03-29 19:19:00,,22.6944675,21.2479401
2024-03-29 19:22:00,23.84338,,
2024-03-29 19:24:00,,22.6325073,21.2479401
2024-03-29 19:27:00,23.7093582,,
2024-03-29 19:29:00,,22.6325073,21.1517982
2024-03-29 19:32:00,23.6132164,,
2024-03-29 19:34:00,,22.6277008,21.167181
2024-03-29 19:37:00,23.6132164,,
2024-03-29 19:39:00,,22.6325073,21.1758327
2024-03-29 19:42:00,23.4417305,,
2024-03-29 19:44:00,,22.6231251,21.1517982
2024-03-29 19:47:00,23.4161263,,
2024-03-29 19:49:00,,22.5363655,21.1517982
2024-03-29 19:52:00,23.3776684,,
2024-03-29 19:54:00,,22.5363655,21.1517982
2024-03-29 19:57:00,23.3295975,,
2024-03-29 19:59:00,,22.6084728,21.1517982
2024-03-29 20:02:00,23.3590736,,
2024-03-29 20:04:00,,22.6325073,21.1517982
2024-03-29 20:07:00,23.2767181,,
2024-03-29 20:09:00,,22.6325073,21.1325703
2024-03-29 20:12:00,23.2143669,,
2024-03-29 20:14:00,,22.5727272,21.1517982
2024-03-29 20:17:00,23.2286491,,
2024-03-29 20:19:00,,22.592905,21.1517982
2024-03-29 20:22:00,23.2286491,,
2024-03-29 20:24:00,,22.5961647,21.1517982
2024-03-29 20:27:00,23.2286491,,
2024-03-29 20:29:00,,22.6178551,21.1517982
2024-03-29 20:32:00,23.201498,,
2024-03-29 20:34:00,,22.5844345,21.1517982
2024-03-29 20:37:00,23.1805763,,
2024-03-29 20:39:00,,22.5363655,21.1517982
2024-03-29 20:42:00,23.0806675,,
2024-03-29 20:44:00,,22.5363655,21.1517982
2024-03-29 20:47:00,23.1949997,,
2024-03-29 20:49:00,,22.5363655,21.1377697
2024-03-29 20:52:00,23.2238426,,
2024-03-29 20:54:00,,22.7881718,21.1517982
2024-03-29 20:57:00,23.2286491,,
2024-03-29 20:59:00,,22.797102,21.1517982
2024-03-29 21:02:00,23.2286491,,
2024-03-29 21:04:00,,22.7286491,21.1517982
2024-03-29 21:07:00,23.0363655,,
2024-03-29 21:09:00,,22.6325073,21.1517982
2024-03-29 21:12:00,23.0363655,,
2024-03-29 21:14:00,,22.5363655,21.0556564
2024-03-29 21:17:00,22.9402237,,
2024-03-29 21:19:00,,22.5363655,21.0556564
2024-03-29 21:22:00,22.9402237,,
2024-03-29 21:24:00,,22.5188751,21.0796909
2024-03-29 21:27:00,23.0075226,,
2024-03-29 21:29:00,,22.512331,21.0883427
2024-03-29 21:32:00,22.8777313,,
2024-03-29 21:34:00,,22.4594517,21.0933323
2024-03-29 21:37:00,22.7719746,,
2024-03-29 21:39:00,,22.5132904,21.0556564
2024-03-29 21:42:00,22.8440819,,
2024-03-29 21:44:00,,22.4969463,21.1131496
2024-03-29 21:47:00,22.8440819,,
2024-03-29 21:49:00,,22.4488754,21.0673847
2024-03-29 21:52:00,22.8440819,,
2024-03-29 21:54:00,,22.5236816,21.0710392
2024-03-29 21:57:00,22.8440819,,
2024-03-29 21:59:00,,22.5075226,21.0556564
2024-03-29 22:02:00,22.8440819,,
2024-03-29 22:04:00,,22.5257816,21.0556564
2024-03-29 22:07:00,22.8440819,,
2024-03-29 22:09:00,,22.5154457,21.1469917
2024-03-29 22:12:00,22.8440819,,
2024-03-29 22:14:00,,22.5214367,21.1277637
2024-03-29 22:17:00,22.7960091,,
2024-03-29 22:19:00,,22.4594517,21.1517982
2024-03-29 22:22:00,22.7479401,,
2024-03-29 22:24:00,,22.5096817,21.1517982
2024-03-29 22:27:00,22.7366123,,
2024-03-29 22:29:00,,22.5075226,21.0556564
2024-03-29 22:32:00,22.6517982,,
2024-03-29 22:34:00,,22.4402237,21.1517982
2024-03-29 22:37:00,22.6517982,,
2024-03-29 22:39:00,,22.4690647,21.1517982
2024-03-29 22:42:00,22.6517982,,
2024-03-29 22:44:00,,22.4402237,21.1517982
2024-03-29 22:47:00,22.5556564,,
2024-03-29 22:49:00,,22.4402237,21.1517982
2024-03-29 22:52:00,22.5556564,,
2024-03-29 22:54:00,,22.4402237,21.1517982
2024-03-29 22:57:00,22.5556564,,
